Datetime__PJME_hourly.csv,PJME_MW__PJME_hourly.csv
2011-07-11 01:00:00,1039228
2011-07-12 08:00:00,1095683
2011-07-13 15:00:00,1001926
2011-07-14 22:00:00,870263
2011-07-15 08:00:00,869059
2011-07-16 05:00:00,836803
2011-07-17 12:00:00,874365
2011-07-18 19:00:00,1045372
2011-07-19 16:00:00,1089728
2011-07-20 23:00:00,1080217
2011-07-21 09:00:00,1175477
2011-07-22 06:00:00,1247699
2011-07-23 13:00:00,1151439
2011-07-24 20:00:00,1065999
2011-07-25 06:00:00,1004997
2011-07-26 03:00:00,1006004
2011-07-27 10:00:00,966672
2011-07-28 17:00:00,956545
2011-07-29 03:00:00,1043823
2011-07-30 00:00:00,979825
2011-07-31 07:00:00,933997
2011-08-01 14:00:00,1042832
2011-08-02 21:00:00,995105
2011-08-03 07:00:00,931447
2011-08-04 04:00:00,894869
2011-08-05 11:00:00,910936
2011-08-06 18:00:00,863714
2011-08-07 04:00:00,928002
2011-08-08 01:00:00,1036701
2011-08-09 08:00:00,960875
2011-08-10 15:00:00,936280
2011-08-11 22:00:00,877643
2011-08-12 08:00:00,835157
2011-08-13 05:00:00,779272
2011-08-14 12:00:00,758697
2011-08-15 09:00:00,832362
2011-08-16 16:00:00,835772
2011-08-17 23:00:00,886425
2011-08-18 09:00:00,905731
2011-08-19 06:00:00,883733
2011-08-20 13:00:00,812620
2011-08-21 20:00:00,814919
2011-08-22 06:00:00,827273
2011-08-23 03:00:00,774423
2011-08-24 10:00:00,810061
2011-08-25 17:00:00,867001
2011-08-26 03:00:00,903444
2011-08-27 00:00:00,812366
2011-08-28 07:00:00,622115
2011-08-29 14:00:00,696619
2011-08-30 21:00:00,751611
2011-08-31 07:00:00,793738
2011-09-01 04:00:00,808101
2011-09-02 11:00:00,785467
2011-09-03 18:00:00,762447
2011-09-04 04:00:00,810818
2011-09-05 01:00:00,811468
2011-09-06 08:00:00,743977
2011-09-07 15:00:00,776219
2011-09-08 22:00:00,795089
2011-09-09 08:00:00,838357
2011-09-10 05:00:00,795575
2011-09-11 02:00:00,724492
2011-09-12 09:00:00,816496
2011-09-13 16:00:00,845253
2011-09-14 23:00:00,885497
2011-09-15 09:00:00,788234
2011-09-16 06:00:00,664861
2011-09-17 13:00:00,608968
2011-09-18 20:00:00,595512
2011-09-19 06:00:00,678499
2011-09-20 03:00:00,707636
2011-09-21 10:00:00,733648
2011-09-22 17:00:00,800017
2011-09-23 03:00:00,792113
2011-09-24 00:00:00,720825
2011-09-25 07:00:00,725512
2011-09-26 14:00:00,827639
2011-09-27 21:00:00,826460
2011-09-28 07:00:00,820440
2011-09-29 04:00:00,789013
2011-09-30 11:00:00,715783
2011-10-01 18:00:00,621173
2011-10-02 04:00:00,608061
2011-10-03 01:00:00,683714
2011-10-04 08:00:00,684859
2011-10-05 15:00:00,684132
2011-10-06 22:00:00,673406
2011-10-07 19:00:00,671632
2011-10-08 05:00:00,613416
2011-10-09 02:00:00,615444
2011-10-10 09:00:00,700586
2011-10-11 16:00:00,705574
2011-10-12 23:00:00,697835
2011-10-13 09:00:00,705658
2011-10-14 06:00:00,701442
2011-10-15 13:00:00,604042
2011-10-16 20:00:00,591149
2011-10-17 06:00:00,669891
2011-10-18 03:00:00,675975
2011-10-19 10:00:00,696836
2011-10-20 17:00:00,684510
2011-10-21 03:00:00,667222
2011-10-22 00:00:00,615151
2011-10-23 07:00:00,603822
2011-10-24 14:00:00,678163
2011-10-25 21:00:00,675768
2011-10-26 07:00:00,683507
2011-10-27 04:00:00,691936
2011-10-28 11:00:00,699621
2011-10-29 18:00:00,688424
2011-10-30 04:00:00,646861
2011-10-31 01:00:00,723620
2011-11-01 08:00:00,705245
2011-11-02 15:00:00,717450
2011-11-03 12:00:00,707619
2011-11-04 19:00:00,695235
2011-11-05 05:00:00,664871
2011-11-06 12:00:00,635415
2011-11-07 09:00:00,711775
2011-11-08 16:00:00,693912
2011-11-09 23:00:00,694717
2011-11-10 09:00:00,697482
2011-11-11 06:00:00,718473
2011-11-12 13:00:00,670471
2011-11-13 20:00:00,638270
2011-11-14 06:00:00,686568
2011-11-15 03:00:00,686281
2011-11-16 10:00:00,694739
2011-11-17 17:00:00,726774
2011-11-18 03:00:00,754944
2011-11-19 00:00:00,695051
2011-11-20 07:00:00,634225
2011-11-21 14:00:00,693691
2011-11-22 21:00:00,725637
2011-11-23 07:00:00,713087
2011-11-24 04:00:00,638684
2011-11-25 11:00:00,641619
2011-11-26 18:00:00,635625
2011-11-27 04:00:00,626581
2011-11-28 01:00:00,670013
2011-11-29 08:00:00,694612
2011-11-30 05:00:00,727781
2011-12-01 12:00:00,753704
2011-12-02 19:00:00,757316
2011-12-03 05:00:00,707465
2011-12-04 02:00:00,685386
2011-12-05 09:00:00,731742
2011-12-06 16:00:00,721547
2011-12-07 23:00:00,730456
2011-12-08 09:00:00,780960
2011-12-09 06:00:00,783218
2011-12-10 13:00:00,727443
2011-12-11 20:00:00,757316
2011-12-12 06:00:00,836122
2011-12-13 03:00:00,824357
2011-12-14 10:00:00,790521
2011-12-15 17:00:00,751900
2011-12-16 03:00:00,741999
2011-12-17 00:00:00,744579
2011-12-18 07:00:00,769138
2011-12-19 14:00:00,825001
2011-12-20 21:00:00,772701
2011-12-21 07:00:00,761823
2011-12-22 04:00:00,716850
2011-12-23 11:00:00,710479
2011-12-24 18:00:00,708914
2011-12-25 04:00:00,687649
2011-12-26 22:00:00,697222
2011-12-27 08:00:00,770530
2011-12-28 05:00:00,766981
2011-12-29 12:00:00,818034
2011-12-30 19:00:00,753196
2011-12-31 05:00:00,667671
2012-01-01 02:00:00,646102
2012-01-02 09:00:00,731116
2012-01-03 16:00:00,869261
2012-01-04 23:00:00,937660
2012-01-05 09:00:00,853910
2012-01-06 06:00:00,789504
2012-01-07 13:00:00,686790
2012-01-08 20:00:00,687083
2012-01-09 06:00:00,808018
2012-01-10 03:00:00,790926
2012-01-11 10:00:00,801188
2012-01-12 17:00:00,753212
2012-01-13 03:00:00,797119
2012-01-14 00:00:00,800686
2012-01-15 07:00:00,809327
2012-01-16 14:00:00,875405
2012-01-17 21:00:00,800565
2012-01-18 07:00:00,793415
2012-01-19 04:00:00,861421
2012-01-20 11:00:00,836927
2012-01-21 18:00:00,829078
2012-01-22 15:00:00,818846
2012-01-23 22:00:00,832103
2012-01-24 08:00:00,757299
2012-01-25 05:00:00,775226
2012-01-26 12:00:00,787632
2012-01-27 19:00:00,741969
2012-01-28 05:00:00,702479
2012-01-29 02:00:00,713147
2012-01-30 09:00:00,794801
2012-01-31 16:00:00,758862
2012-02-01 23:00:00,707431
2012-02-02 09:00:00,737731
2012-02-03 06:00:00,760358
2012-02-04 13:00:00,733060
2012-02-05 20:00:00,713052
2012-02-06 06:00:00,782281
2012-02-07 03:00:00,758885
2012-02-08 10:00:00,805116
2012-02-09 17:00:00,796066
2012-02-10 03:00:00,786552
2012-02-11 00:00:00,758137
2012-02-12 07:00:00,826666
2012-02-13 14:00:00,834836
2012-02-14 21:00:00,778184
2012-02-15 07:00:00,762266
2012-02-16 04:00:00,792612
2012-02-17 11:00:00,734631
2012-02-18 08:00:00,695978
2012-02-19 15:00:00,690849
2012-02-20 22:00:00,757636
2012-02-21 08:00:00,791008
2012-02-22 05:00:00,729851
2012-02-23 12:00:00,701702
2012-02-24 19:00:00,730025
2012-02-25 05:00:00,718711
2012-02-26 02:00:00,705051
2012-02-27 09:00:00,749896
2012-02-28 16:00:00,726813
2012-02-29 23:00:00,769607
2012-03-01 09:00:00,729015
2012-03-02 06:00:00,742688
2012-03-03 13:00:00,659704
2012-03-04 20:00:00,674586
2012-03-05 06:00:00,781613
2012-03-06 03:00:00,786326
2012-03-07 10:00:00,731429
2012-03-08 17:00:00,683067
2012-03-09 03:00:00,690221
2012-03-10 00:00:00,694660
2012-03-11 07:00:00,633624
2012-03-12 14:00:00,694827
2012-03-13 21:00:00,675013
2012-03-14 07:00:00,665693
2012-03-15 04:00:00,668898
2012-03-16 01:00:00,667670
2012-03-17 08:00:00,603031
2012-03-18 15:00:00,583527
2012-03-19 22:00:00,665065
2012-03-20 08:00:00,672109
2012-03-21 05:00:00,672412
2012-03-22 12:00:00,676500
2012-03-23 19:00:00,672855
2012-03-24 05:00:00,597602
2012-03-25 02:00:00,588042
2012-03-26 09:00:00,662220
2012-03-27 16:00:00,714998
2012-03-28 23:00:00,691040
2012-03-29 09:00:00,661351
2012-03-30 06:00:00,674192
2012-03-31 13:00:00,638563
2012-04-01 20:00:00,615725
2012-04-02 06:00:00,672644
2012-04-03 03:00:00,678884
2012-04-04 10:00:00,664517
2012-04-05 17:00:00,652475
2012-04-06 03:00:00,636341
2012-04-07 00:00:00,602265
2012-04-08 07:00:00,570487
2012-04-09 14:00:00,642616
2012-04-10 21:00:00,661115
2012-04-11 18:00:00,684569
2012-04-12 04:00:00,683508
2012-04-13 01:00:00,664552
2012-04-14 08:00:00,599982
2012-04-15 15:00:00,594034
2012-04-16 22:00:00,735609
2012-04-17 08:00:00,716545
2012-04-18 05:00:00,657047
2012-04-19 12:00:00,662208
2012-04-20 19:00:00,655692
2012-04-21 05:00:00,613035
2012-04-22 02:00:00,595348
2012-04-23 09:00:00,690045
2012-04-24 16:00:00,688884
2012-04-25 23:00:00,676276
2012-04-26 09:00:00,679985
2012-04-27 06:00:00,657298
2012-04-28 13:00:00,625429
2012-04-29 20:00:00,593383
2012-04-30 06:00:00,664461
2012-05-01 03:00:00,682755
2012-05-02 10:00:00,677348
2012-05-03 17:00:00,681808
2012-05-04 03:00:00,697663
2012-05-05 00:00:00,636365
2012-05-06 07:00:00,589580
2012-05-07 14:00:00,659680
2012-05-08 11:00:00,675417
2012-05-09 18:00:00,690332
2012-05-10 04:00:00,656187
2012-05-11 01:00:00,647641
2012-05-12 08:00:00,601908
2012-05-13 15:00:00,609762
2012-05-14 22:00:00,696562
2012-05-15 08:00:00,719709
2012-05-16 05:00:00,750089
2012-05-17 12:00:00,699495
2012-05-18 19:00:00,672493
2012-05-19 05:00:00,623191
2012-05-20 02:00:00,625664
2012-05-21 09:00:00,705680
2012-05-22 16:00:00,719775
2012-05-23 23:00:00,757649
2012-05-24 09:00:00,768827
2012-05-25 06:00:00,789979
2012-05-26 13:00:00,769128
2012-05-27 20:00:00,759914
2012-05-28 06:00:00,839562
2012-05-29 03:00:00,986757
2012-05-30 10:00:00,851775
2012-05-31 17:00:00,812737
2012-06-01 03:00:00,746329
2012-06-02 00:00:00,653600
2012-06-03 07:00:00,621161
2012-06-04 04:00:00,686469
2012-06-05 11:00:00,671832
2012-06-06 18:00:00,687746
2012-06-07 04:00:00,716310
2012-06-08 01:00:00,742912
2012-06-09 08:00:00,724954
2012-06-10 15:00:00,798178
2012-06-11 22:00:00,869194
2012-06-12 08:00:00,794662
2012-06-13 05:00:00,771593
2012-06-14 12:00:00,770219
2012-06-15 19:00:00,761149
2012-06-16 05:00:00,688268
2012-06-17 02:00:00,642779
2012-06-18 09:00:00,706977
2012-06-19 16:00:00,802936
2012-06-20 23:00:00,1010066
2012-06-21 09:00:00,1100403
2012-06-22 06:00:00,1038001
2012-06-23 13:00:00,837363
2012-06-24 20:00:00,796164
2012-06-25 06:00:00,847079
2012-06-26 03:00:00,732055
2012-06-27 10:00:00,774778
2012-06-28 17:00:00,901296
2012-06-29 14:00:00,1042662
2012-06-30 21:00:00,898303
2012-07-01 07:00:00,920973
2012-07-02 04:00:00,960631
2012-07-03 11:00:00,958354
2012-07-04 18:00:00,952687
2012-07-05 04:00:00,1090894
2012-07-06 01:00:00,1047089
2012-07-07 08:00:00,1058744
2012-07-08 15:00:00,990369
2012-07-09 22:00:00,961741
2012-07-10 08:00:00,934742
2012-07-11 05:00:00,940931
2012-07-12 12:00:00,942745
2012-07-13 19:00:00,930268
2012-07-14 05:00:00,836237
2012-07-15 02:00:00,903712
2012-07-16 09:00:00,1021437
2012-07-17 16:00:00,1084674
2012-07-18 23:00:00,1121169
2012-07-19 09:00:00,969866
2012-07-20 06:00:00,815526
2012-07-21 13:00:00,698330
2012-07-22 20:00:00,749904
2012-07-23 06:00:00,951450
2012-07-24 03:00:00,1033365
2012-07-25 10:00:00,917726
2012-07-26 07:00:00,974276
2012-07-27 14:00:00,1008530
2012-07-28 21:00:00,918678
2012-07-29 07:00:00,821879
2012-07-30 04:00:00,919289
2012-07-31 11:00:00,912827
2012-08-01 18:00:00,898316
2012-08-02 04:00:00,969409
2012-08-03 01:00:00,1018217
2012-08-04 08:00:00,966930
2012-08-05 15:00:00,968701
2012-08-06 22:00:00,990962
2012-08-07 08:00:00,926456
2012-08-08 05:00:00,972617
2012-08-09 12:00:00,1006386
2012-08-10 19:00:00,935963
2012-08-11 05:00:00,879589
2012-08-12 02:00:00,826708
2012-08-13 09:00:00,894069
2012-08-14 16:00:00,889044
2012-08-15 23:00:00,907897
2012-08-16 09:00:00,889212
2012-08-17 06:00:00,905278
2012-08-18 13:00:00,775997
2012-08-19 20:00:00,672635
2012-08-20 06:00:00,781933
2012-08-21 03:00:00,812306
2012-08-22 00:00:00,841183
2012-08-23 07:00:00,868338
2012-08-24 14:00:00,876231
2012-08-25 21:00:00,785911
2012-08-26 07:00:00,773968
2012-08-27 04:00:00,906265
2012-08-28 11:00:00,946465
2012-08-29 18:00:00,846908
2012-08-30 04:00:00,835445
2012-08-31 01:00:00,902743
2012-09-01 08:00:00,872439
2012-09-02 15:00:00,788646
2012-09-03 22:00:00,790135
2012-09-04 08:00:00,900358
2012-09-05 05:00:00,953404
2012-09-06 12:00:00,869327
2012-09-07 19:00:00,925726
2012-09-08 05:00:00,835025
2012-09-09 02:00:00,685589
2012-09-10 09:00:00,709432
2012-09-11 16:00:00,693300
2012-09-12 23:00:00,719592
2012-09-13 09:00:00,743491
2012-09-14 06:00:00,748426
2012-09-15 13:00:00,650732
2012-09-16 20:00:00,609065
2012-09-17 17:00:00,695435
2012-09-18 03:00:00,772753
2012-09-19 00:00:00,702739
2012-09-20 07:00:00,680060
2012-09-21 14:00:00,696474
2012-09-22 21:00:00,671015
2012-09-23 07:00:00,601536
2012-09-24 04:00:00,652802
2012-09-25 11:00:00,667832
2012-09-26 18:00:00,712337
2012-09-27 04:00:00,740022
2012-09-28 01:00:00,733985
2012-09-29 08:00:00,609931
2012-09-30 15:00:00,584561
2012-10-01 22:00:00,658165
2012-10-02 08:00:00,697538
2012-10-03 05:00:00,749014
2012-10-04 12:00:00,761473
2012-10-05 19:00:00,718550
2012-10-06 05:00:00,632473
2012-10-07 02:00:00,589151
2012-10-08 09:00:00,668940
2012-10-09 16:00:00,680132
2012-10-10 23:00:00,672098
2012-10-11 09:00:00,665171
2012-10-12 06:00:00,670522
2012-10-13 13:00:00,627038
2012-10-14 10:00:00,598018
2012-10-15 17:00:00,674229
2012-10-16 03:00:00,660455
2012-10-17 00:00:00,675750
2012-10-18 07:00:00,674104
2012-10-19 14:00:00,680881
2012-10-20 21:00:00,594838
2012-10-21 07:00:00,581729
2012-10-22 04:00:00,661827
2012-10-23 11:00:00,672851
2012-10-24 18:00:00,674682
2012-10-25 04:00:00,673342
2012-10-26 01:00:00,665644
2012-10-27 08:00:00,601189
2012-10-28 15:00:00,602158
2012-10-29 22:00:00,602962
2012-10-30 08:00:00,474457
2012-10-31 05:00:00,566452
2012-11-01 12:00:00,610851
2012-11-02 19:00:00,630160
2012-11-03 05:00:00,617956
2012-11-04 12:00:00,601550
2012-11-05 09:00:00,707176
2012-11-06 16:00:00,739647
2012-11-07 23:00:00,767327
2012-11-08 09:00:00,743152
2012-11-09 06:00:00,720243
2012-11-10 03:00:00,660066
2012-11-11 10:00:00,617500
2012-11-12 17:00:00,673650
2012-11-13 03:00:00,705329
2012-11-14 00:00:00,746348
2012-11-15 07:00:00,757388
2012-11-16 14:00:00,743189
2012-11-17 21:00:00,688431
2012-11-18 07:00:00,672761
2012-11-19 04:00:00,734157
2012-11-20 11:00:00,731412
2012-11-21 18:00:00,725485
2012-11-22 04:00:00,645382
2012-11-23 01:00:00,657810
2012-11-24 08:00:00,687685
2012-11-25 15:00:00,716081
2012-11-26 22:00:00,763348
2012-11-27 08:00:00,794350
2012-11-28 05:00:00,791281
2012-11-29 12:00:00,801562
2012-11-30 19:00:00,786067
2012-12-01 05:00:00,717186
2012-12-02 02:00:00,685880
2012-12-03 09:00:00,704376
2012-12-04 16:00:00,697723
2012-12-05 23:00:00,710180
2012-12-06 20:00:00,785869
2012-12-07 06:00:00,789936
2012-12-08 03:00:00,681945
2012-12-09 10:00:00,677848
2012-12-10 17:00:00,730505
2012-12-11 03:00:00,736159
2012-12-12 00:00:00,786085
2012-12-13 07:00:00,795696
2012-12-14 14:00:00,794935
2012-12-15 21:00:00,726717
2012-12-16 07:00:00,691317
2012-12-17 04:00:00,750771
2012-12-18 11:00:00,736845
2012-12-19 18:00:00,769114
2012-12-20 04:00:00,793092
2012-12-21 01:00:00,775538
2012-12-22 08:00:00,761261
2012-12-23 15:00:00,729931
2012-12-24 22:00:00,761421
2012-12-25 08:00:00,692875
2012-12-26 05:00:00,814644
2012-12-27 12:00:00,811042
2012-12-28 19:00:00,797212
2012-12-29 05:00:00,785034
2012-12-30 02:00:00,762766
2012-12-31 09:00:00,798210
2013-01-01 16:00:00,730587
2013-01-02 13:00:00,830969
2013-01-03 20:00:00,860384
2013-01-04 06:00:00,836589
2013-01-05 03:00:00,762490
2013-01-06 10:00:00,717233
2013-01-07 17:00:00,775191
2013-01-08 03:00:00,801814
2013-01-09 00:00:00,798156
2013-01-10 07:00:00,759603
2013-01-11 14:00:00,772840
2013-01-12 21:00:00,680578
2013-01-13 07:00:00,664968
2013-01-14 04:00:00,715764
2013-01-15 11:00:00,776644
2013-01-16 18:00:00,813496
2013-01-17 04:00:00,789741
2013-01-18 01:00:00,812816
2013-01-19 08:00:00,744443
2013-01-20 15:00:00,688939
2013-01-21 22:00:00,821338
2013-01-22 08:00:00,931795
2013-01-23 05:00:00,977596
2013-01-24 12:00:00,960253
2013-01-25 19:00:00,973238
2013-01-26 05:00:00,872879
2013-01-27 02:00:00,831735
2013-01-28 09:00:00,874443
2013-01-29 06:00:00,773572
2013-01-30 13:00:00,732805
2013-01-31 20:00:00,746314
2013-02-01 06:00:00,869349
2013-02-02 03:00:00,861260
2013-02-03 10:00:00,809553
2013-02-04 17:00:00,878528
2013-02-05 03:00:00,857497
2013-02-06 00:00:00,835124
2013-02-07 07:00:00,862262
2013-02-08 14:00:00,837517
2013-02-09 21:00:00,799097
2013-02-10 07:00:00,782197
2013-02-11 04:00:00,801620
2013-02-12 11:00:00,764786
2013-02-13 18:00:00,803505
2013-02-14 04:00:00,781484
2013-02-15 01:00:00,754249
2013-02-16 08:00:00,738691
2013-02-17 15:00:00,794624
2013-02-18 22:00:00,862803
2013-02-19 08:00:00,828749
2013-02-20 05:00:00,853171
2013-02-21 12:00:00,873851
2013-02-22 19:00:00,853596
2013-02-23 05:00:00,751231
2013-02-24 23:00:00,703051
2013-02-25 09:00:00,790717
2013-02-26 06:00:00,819301
2013-02-27 13:00:00,766874
2013-02-28 20:00:00,758430
2013-03-01 06:00:00,773538
2013-03-02 03:00:00,742800
2013-03-03 10:00:00,753502
2013-03-04 17:00:00,819587
2013-03-05 03:00:00,787081
2013-03-06 00:00:00,820828
2013-03-07 07:00:00,789629
2013-03-08 14:00:00,794701
2013-03-09 21:00:00,687366
2013-03-10 07:00:00,629573
2013-03-11 04:00:00,712814
2013-03-12 11:00:00,711804
2013-03-13 18:00:00,735728
2013-03-14 04:00:00,789567
2013-03-15 01:00:00,770599
2013-03-16 08:00:00,706583
2013-03-17 15:00:00,715314
2013-03-18 22:00:00,819202
2013-03-19 08:00:00,768495
2013-03-20 05:00:00,760844
2013-03-21 12:00:00,794432
2013-03-22 19:00:00,800664
2013-03-23 16:00:00,711466
2013-03-24 23:00:00,698880
2013-03-25 09:00:00,793190
2013-03-26 06:00:00,758962
2013-03-27 13:00:00,741489
2013-03-28 20:00:00,746041
2013-03-29 06:00:00,686883
2013-03-30 03:00:00,638066
2013-03-31 10:00:00,629584
2013-04-01 17:00:00,683730
2013-04-02 03:00:00,741014
2013-04-03 00:00:00,756447
2013-04-04 07:00:00,753194
2013-04-05 14:00:00,696097
2013-04-06 21:00:00,637192
2013-04-07 07:00:00,614333
2013-04-08 04:00:00,659673
2013-04-09 11:00:00,677930
2013-04-10 18:00:00,715572
2013-04-11 04:00:00,697270
2013-04-12 01:00:00,677884
2013-04-13 08:00:00,601079
2013-04-14 15:00:00,580892
2013-04-15 22:00:00,655386
2013-04-16 08:00:00,663335
2013-04-17 05:00:00,662126
2013-04-18 12:00:00,661685
2013-04-19 09:00:00,671782
2013-04-20 16:00:00,584827
2013-04-21 23:00:00,591046
2013-04-22 09:00:00,674111
2013-04-23 06:00:00,683226
2013-04-24 13:00:00,671746
2013-04-25 20:00:00,646737
2013-04-26 06:00:00,642004
2013-04-27 03:00:00,583089
2013-04-28 10:00:00,565576
2013-04-29 17:00:00,657614
2013-04-30 03:00:00,652441
2013-05-01 00:00:00,647375
2013-05-02 07:00:00,649159
2013-05-03 14:00:00,631575
2013-05-04 21:00:00,574753
2013-05-05 07:00:00,560036
2013-05-06 04:00:00,645243
2013-05-07 11:00:00,657973
2013-05-08 18:00:00,663416
2013-05-09 04:00:00,661260
2013-05-10 01:00:00,682161
2013-05-11 08:00:00,627515
2013-05-12 15:00:00,566614
2013-05-13 22:00:00,641276
2013-05-14 08:00:00,658723
2013-05-15 05:00:00,666467
2013-05-16 02:00:00,706452
2013-05-17 09:00:00,683062
2013-05-18 16:00:00,599174
2013-05-19 23:00:00,590210
2013-05-20 09:00:00,711577
2013-05-21 06:00:00,798699
2013-05-22 13:00:00,848073
2013-05-23 20:00:00,808306
2013-05-24 06:00:00,674572
2013-05-25 03:00:00,579918
2013-05-26 10:00:00,553778
2013-05-27 17:00:00,572973
2013-05-28 03:00:00,669958
2013-05-29 00:00:00,784069
2013-05-30 07:00:00,913150
2013-05-31 14:00:00,945622
2013-06-01 21:00:00,890579
2013-06-02 07:00:00,855489
2013-06-03 04:00:00,834061
2013-06-04 11:00:00,725940
2013-06-05 18:00:00,716208
2013-06-06 04:00:00,709488
2013-06-07 01:00:00,710162
2013-06-08 08:00:00,662408
2013-06-09 15:00:00,690772
2013-06-10 22:00:00,776445
2013-06-11 19:00:00,813980
2013-06-12 05:00:00,825815
2013-06-13 02:00:00,793814
2013-06-14 09:00:00,703588
2013-06-15 16:00:00,679101
2013-06-16 23:00:00,687085
2013-06-17 09:00:00,857272
2013-06-18 06:00:00,805213
2013-06-19 13:00:00,750123
2013-06-20 20:00:00,764260
2013-06-21 06:00:00,775087
2013-06-22 03:00:00,762452
2013-06-23 10:00:00,804565
2013-06-24 17:00:00,969631
2013-06-25 03:00:00,976632
2013-06-26 00:00:00,961707
2013-06-27 07:00:00,949167
2013-06-28 14:00:00,915122
2013-06-29 21:00:00,832138
2013-06-30 07:00:00,823495
2013-07-01 04:00:00,879323
2013-07-02 11:00:00,906218
2013-07-03 18:00:00,920825
2013-07-04 04:00:00,903495
2013-07-05 01:00:00,989122
2013-07-06 08:00:00,992296
2013-07-07 15:00:00,982787
2013-07-08 12:00:00,974476
2013-07-09 19:00:00,964947
2013-07-10 05:00:00,994582
2013-07-11 02:00:00,958543
2013-07-12 09:00:00,831808
2013-07-13 16:00:00,819338
2013-07-14 23:00:00,918256
2013-07-15 09:00:00,1077740
2013-07-16 06:00:00,1105885
2013-07-17 13:00:00,1113913
2013-07-18 20:00:00,1160801
2013-07-19 06:00:00,1182504
2013-07-20 03:00:00,1045683
2013-07-21 10:00:00,934751
2013-07-22 17:00:00,989882
2013-07-23 03:00:00,992856
2013-07-24 00:00:00,917655
2013-07-25 07:00:00,758001
2013-07-26 14:00:00,799283
2013-07-27 21:00:00,783221
2013-07-28 07:00:00,771843
2013-07-29 04:00:00,847503
2013-07-30 11:00:00,813359
2013-07-31 18:00:00,823058
2013-08-01 04:00:00,810102
2013-08-02 01:00:00,843839
2013-08-03 08:00:00,733004
2013-08-04 05:00:00,699779
2013-08-05 12:00:00,749507
2013-08-06 19:00:00,755723
2013-08-07 05:00:00,795789
2013-08-08 02:00:00,885488
2013-08-09 09:00:00,941003
2013-08-10 16:00:00,821790
2013-08-11 23:00:00,764160
2013-08-12 09:00:00,889020
2013-08-13 06:00:00,878332
2013-08-14 13:00:00,747884
2013-08-15 20:00:00,720115
2013-08-16 06:00:00,727779
2013-08-17 03:00:00,683314
2013-08-18 10:00:00,657879
2013-08-19 17:00:00,748694
2013-08-20 03:00:00,854072
2013-08-21 00:00:00,912579
2013-08-22 07:00:00,911326
2013-08-23 14:00:00,815731
2013-08-24 21:00:00,703399
2013-08-25 07:00:00,685477
2013-08-26 04:00:00,815018
2013-08-27 11:00:00,931445
2013-08-28 18:00:00,881709
2013-08-29 15:00:00,868427
2013-08-30 22:00:00,875026
2013-08-31 08:00:00,857349
2013-09-01 05:00:00,860667
2013-09-02 12:00:00,858501
2013-09-03 19:00:00,877776
2013-09-04 05:00:00,795484
2013-09-05 02:00:00,776711
2013-09-06 09:00:00,694243
2013-09-07 16:00:00,640415
2013-09-08 23:00:00,699855
2013-09-09 09:00:00,721916
2013-09-10 06:00:00,891436
2013-09-11 13:00:00,1017473
2013-09-12 20:00:00,949617
2013-09-13 06:00:00,773145
2013-09-14 03:00:00,602855
2013-09-15 10:00:00,588065
2013-09-16 17:00:00,680702
2013-09-17 03:00:00,653553
2013-09-18 00:00:00,659070
2013-09-19 07:00:00,677089
2013-09-20 14:00:00,692192
2013-09-21 21:00:00,639984
2013-09-22 07:00:00,606073
2013-09-23 04:00:00,646065
2013-09-24 11:00:00,656080
2013-09-25 08:00:00,661428
2013-09-26 15:00:00,668270
2013-09-27 22:00:00,660188
2013-09-28 08:00:00,596758
2013-09-29 05:00:00,582245
2013-09-30 12:00:00,661265
2013-10-01 19:00:00,693880
2013-10-02 05:00:00,733423
2013-10-03 02:00:00,739200
2013-10-04 09:00:00,770403
2013-10-05 16:00:00,730353
2013-10-06 23:00:00,709308
2013-10-07 09:00:00,743627
2013-10-08 06:00:00,654383
2013-10-09 13:00:00,653047
2013-10-10 20:00:00,665910
2013-10-11 06:00:00,666121
2013-10-12 03:00:00,596833
2013-10-13 10:00:00,576486
2013-10-14 17:00:00,643103
2013-10-15 03:00:00,656129
2013-10-16 00:00:00,664818
2013-10-17 07:00:00,684458
2013-10-18 14:00:00,647445
2013-10-19 21:00:00,592999
2013-10-20 07:00:00,574342
2013-10-21 04:00:00,657000
2013-10-22 01:00:00,659041
2013-10-23 08:00:00,677072
2013-10-24 15:00:00,696924
2013-10-25 22:00:00,700100
2013-10-26 08:00:00,644638
2013-10-27 05:00:00,610058
2013-10-28 12:00:00,690537
2013-10-29 19:00:00,685403
2013-10-30 05:00:00,689005
2013-10-31 02:00:00,676431
2013-11-01 09:00:00,664234
2013-11-02 16:00:00,593230
2013-11-03 23:00:00,586588
2013-11-04 09:00:00,729995
2013-11-05 06:00:00,718715
2013-11-06 13:00:00,683615
2013-11-07 20:00:00,681880
2013-11-08 06:00:00,710683
2013-11-09 03:00:00,670124
2013-11-10 10:00:00,638554
2013-11-11 17:00:00,703895
2013-11-12 03:00:00,756437
2013-11-13 00:00:00,794200
2013-11-14 07:00:00,767027
2013-11-15 14:00:00,734578
2013-11-16 21:00:00,645951
2013-11-17 18:00:00,615803
2013-11-18 04:00:00,666086
2013-11-19 01:00:00,719048
2013-11-20 08:00:00,764183
2013-11-21 15:00:00,767763
2013-11-22 22:00:00,708741
2013-11-23 08:00:00,676959
2013-11-24 05:00:00,790895
2013-11-25 12:00:00,858551
2013-11-26 19:00:00,827173
